X	Y	T	realZxx	imagZxx	realZxy	imagZxy	realZyx	imagZyx	realZyy	imagZyy	KR	realZxx_real	imagZxx_real	realZxy_real	imagZxy_real	realZyx_real	imagZyx_real	realZyy_real	imagZyy_real
-3000	-6000	1000	-4.16E-05	0.00011563	0.000131001	-0.000400345	-0.000342683	0.000998844	8.97E-05	-0.000249269	0.327571671	-0.000101791	0.000267636	0.000286961	-0.000882472	-0.000471134	0.00139961	0.000132967	-0.000367996
-2000	-6000	1000	-5.13E-05	0.000145926	0.000236624	-0.000728506	-0.000488534	0.00142426	9.13E-05	-0.000256969	1.012278279	-5.49E-05	0.000143316	0.000232574	-0.000718591	-0.00048599	0.00142896	9.54E-05	-0.000259402
-1000	-6000	1000	-1.83E-05	5.38E-05	0.000209111	-0.000648779	-0.000484261	0.00141367	3.95E-05	-0.000110493	0.997478324	-2.02E-05	5.49E-05	0.000206883	-0.000643081	-0.000484804	0.00143226	4.09E-05	-0.000112613
0	-6000	1000	7.24E-06	-2.27E-05	0.00020592	-0.000638958	-0.000488479	0.0014236	-1.41E-05	3.80E-05	1.012385078	7.40E-06	-1.77E-05	0.000202414	-0.000629756	-0.000485069	0.00142835	-1.36E-05	3.74E-05
1000	-6000	1000	1.54E-05	-4.32E-05	9.87E-05	-0.000305969	-0.000343947	0.000996967	-4.57E-05	0.000127442	0.318366777	3.56E-05	-9.50E-05	0.000216701	-0.000671233	-0.0004869	0.00143012	-6.82E-05	0.000186539
2000	-6000	1000	6.93E-05	-0.000193595	0.000257552	-0.000795002	-0.000485387	0.00141919	-0.000114178	0.000320481	1.00995816	7.48E-05	-0.000200575	0.000256773	-0.000788067	-0.000481123	0.00142339	-0.000117706	0.000323183
3000	-6000	1000	0.000115133	-0.00032192	0.00032653	-0.000999086	-0.000459069	0.00134901	-0.000131945	0.000369351	1.013798649	0.000124952	-0.000332839	0.00032648	-0.000991493	-0.000452255	0.00135073	-0.000137165	0.000375186
4000	-6000	1000	8.18E-05	-0.000227925	0.000245009	-0.000745177	-0.000400773	0.0011884	-0.000101002	0.000279341	0.660113162	0.000136336	-0.000361279	0.000371982	-0.00112902	-0.000393926	0.00119557	-0.000104411	0.000279615
5000	-6000	1000	0.00010019	-0.000280026	0.000383064	-0.00116673	-0.000429461	0.00129888	-8.31E-05	0.000225762	1.187285824	0.000114553	-0.000302365	0.000380989	-0.0011635	-0.000356576	0.00110661	-7.51E-05	0.000199488
6000	-6000	1000	7.69E-05	-0.00021544	0.000381672	-0.0011672	-0.00040937	0.00125049	-5.81E-05	0.000153626	1.179977569	9.23E-05	-0.000240667	0.000382053	-0.00116899	-0.000343488	0.00106681	-5.69E-05	0.000148352
7000	-6000	1000	5.94E-05	-0.000164884	0.000379404	-0.00116151	-0.000342592	0.0010521	-3.82E-05	0.000100698	1.00226153	7.50E-05	-0.000191063	0.000380799	-0.00116737	-0.000334272	0.00105191	-4.48E-05	0.000114879
8000	-6000	1000	8.44E-05	-0.000239404	0.00064548	-0.00198443	-0.000453144	0.00141462	-4.84E-05	0.00012062	2.309390886	6.07E-05	-0.000152585	0.00037895	-0.00116466	-0.000332668	0.00104562	-3.58E-05	9.07E-05
9000	-6000	1000	4.75E-05	-0.000124498	0.000376408	-0.0011588	-0.000339256	0.00105399	-3.24E-05	8.27E-05	1.004418009	4.93E-05	-0.000122518	0.000377083	-0.00116087	-0.000334813	0.00104694	-2.92E-05	7.24E-05
-9000	-3000	1000	-2.27E-05	5.76E-05	0.000231532	-0.000707622	-0.000306526	0.000968176	1.96E-05	-5.09E-05	0.596941976	-4.20E-05	0.000105701	0.000394959	-0.00120633	-0.000299179	0.000952465	2.03E-05	-5.13E-05
-8000	-3000	1000	-4.40E-05	0.000126762	0.000402533	-0.00122182	-0.000300923	0.000934417	2.37E-05	-6.19E-05	1.017431357	-5.41E-05	0.00013793	0.00040201	-0.00122372	-0.000287912	0.00092067	2.48E-05	-6.34E-05
-7000	-3000	1000	-5.89E-05	0.000168014	0.000412554	-0.00124729	-0.000290451	0.000894725	2.76E-05	-7.40E-05	1.022222663	-6.97E-05	0.000181852	0.000411444	-0.00124717	-0.000276556	0.000879824	3.01E-05	-7.69E-05
-6000	-3000	1000	-7.91E-05	0.000224834	0.000422953	-0.0012746	-0.000348845	0.00106212	4.24E-05	-0.000116093	1.294511416	-9.06E-05	0.000242356	0.000423677	-0.00127843	-0.000259262	0.000823017	3.43E-05	-9.12E-05
-5000	-3000	1000	-0.000105265	0.000296686	0.000432928	-0.00129835	-0.00024988	0.000751494	3.73E-05	-0.000100252	1.010130389	-0.00011825	0.00031767	0.00043743	-0.00131015	-0.000235076	0.000742992	3.84E-05	-0.00010162
-4000	-3000	1000	-0.000208914	0.000578315	0.000708858	-0.00210888	-0.000214876	0.000628303	3.34E-05	-9.32E-05	1.76517179	-0.000134058	0.000356306	0.000415866	-0.00123415	-0.000202081	0.000613225	3.62E-05	-9.45E-05
-3000	-3000	1000	-6.82E-05	0.000184773	0.000237648	-0.000707634	-0.000172493	0.000498436	2.71E-05	-7.06E-05	1.003301586	-7.62E-05	0.000198444	0.000242773	-0.000721256	-0.000165291	0.000490287	2.71E-05	-7.12E-05
-2000	-3000	1000	-2.88E-05	7.51E-05	0.000140263	-0.000419601	-0.00015167	0.000441667	1.75E-05	-4.69E-05	0.98213568	-3.06E-05	7.95E-05	0.000141936	-0.000425045	-0.000154228	0.000443681	1.81E-05	-4.63E-05
-1000	-3000	1000	-1.64E-05	4.20E-05	0.000191985	-0.000586602	-0.000198819	0.000563042	1.02E-05	-2.53E-05	2.24083868	-1.04E-05	2.67E-05	0.000114892	-0.000346659	-0.000147026	0.000425871	7.82E-06	-2.00E-05
0	-3000	1000	7.51E-06	-2.13E-05	0.000171776	-0.00051371	-0.000144364	0.000419488	-2.58E-06	6.85E-06	1.521587737	3.41E-06	-8.48E-06	0.000111387	-0.000336239	-0.000144745	0.000421578	-2.57E-06	6.41E-06
1000	-3000	1000	1.43E-05	-3.74E-05	0.00010284	-0.000305823	-0.000124264	0.000356442	-1.08E-05	2.77E-05	0.680356674	1.89E-05	-4.88E-05	0.000123643	-0.000371655	-0.000150899	0.000431782	-1.28E-05	3.37E-05
2000	-3000	1000	5.89E-05	-0.000162441	0.000252765	-0.000755401	-0.000157354	0.000450611	-2.37E-05	6.27E-05	1.395594442	4.93E-05	-0.000126079	0.000177296	-0.000529499	-0.000159439	0.000461481	-2.28E-05	5.87E-05
3000	-3000	1000	0.000164396	-0.000470843	0.000572197	-0.00170635	-0.000287678	0.000924311	-4.21E-05	0.000104908	2.901390731	0.000112583	-0.00029535	0.00033945	-0.00100802	-0.000177539	0.000544381	-3.16E-05	8.28E-05
4000	-3000	1000	0.000116938	-0.000337394	0.000436119	-0.00129972	-0.000237135	0.000698325	-4.11E-05	0.000110203	1.019164978	0.000130521	-0.000350597	0.000437767	-0.00130563	-0.000222276	0.000684266	-3.78E-05	0.000100094
5000	-3000	1000	9.05E-05	-0.000260499	0.000432194	-0.00129383	-0.000263879	0.000802909	-3.46E-05	9.49E-05	1.028029494	0.000104026	-0.000278005	0.000431215	-0.00129468	-0.000246347	0.00078672	-3.68E-05	9.68E-05
6000	-3000	1000	6.79E-05	-0.000192948	0.000421175	-0.00126595	-0.000282581	0.000870123	-2.99E-05	8.17E-05	1.027956409	7.96E-05	-0.000209203	0.000417773	-0.00126184	-0.000270785	0.000853428	-3.21E-05	8.39E-05
7000	-3000	1000	3.42E-05	-9.46E-05	0.000269845	-0.000815486	-0.000195492	0.000604975	-1.68E-05	4.53E-05	0.445111063	6.10E-05	-0.000157683	0.000406591	-0.00123447	-0.000281418	0.000902376	-2.69E-05	6.96E-05
8000	-3000	1000	4.03E-05	-0.000108678	0.000396887	-0.00120998	-0.000303659	0.000947995	-2.20E-05	5.87E-05	1.010969315	4.71E-05	-0.000120017	0.000398127	-0.00121394	-0.000293024	0.000937188	-2.23E-05	5.66E-05
9000	-3000	1000	5.66E-05	-0.000172867	0.000728566	-0.00224612	-0.00045591	0.00139517	-1.93E-05	6.76E-05	2.711250666	3.68E-05	-9.22E-05	0.000391994	-0.00119948	-0.000304747	0.000966202	-1.84E-05	4.58E-05
-9000	0	1000	5.65E-08	3.04E-06	0.000398104	-0.00121116	-0.000293425	0.000925481	1.73E-07	-4.84E-07	1.012118277	-3.26E-07	9.43E-07	0.00040081	-0.00122103	-0.000283508	0.00090841	5.61E-07	-2.69E-07
-8000	0	1000	-8.69E-07	-4.91E-07	0.000412289	-0.00124972	-0.000279787	0.00087748	-6.38E-07	1.29E-06	1.02817892	-9.99E-08	9.35E-07	0.000408664	-0.00124068	-0.00026585	0.000862379	3.12E-07	-2.26E-07
-7000	0	1000	-1.96E-07	-7.49E-07	0.000189726	-0.000572086	-0.000252405	0.000780162	-9.64E-07	2.30E-06	0.441097503	-1.70E-07	8.48E-07	0.000418009	-0.00126425	-0.000250049	0.000803428	1.96E-07	-4.23E-07
-6000	0	1000	-2.57E-07	-9.78E-07	0.000428866	-0.00129044	-0.000241465	0.000738995	-3.36E-07	2.84E-06	1.025936511	-2.71E-07	6.74E-07	0.000428116	-0.00128843	-0.000225965	0.000724568	3.17E-07	-5.33E-07
-5000	0	1000	-4.33E-06	-2.74E-06	0.000742549	-0.00223318	-0.000359566	0.00109224	1.97E-06	5.61E-07	2.96635019	-3.20E-07	5.69E-07	0.000436051	-0.0013058	-0.000196981	0.000632725	3.91E-07	-4.33E-07
-4000	0	1000	-8.02E-07	1.73E-06	0.000182858	-0.000544754	-8.19E-05	0.000242096	1.25E-06	-3.29E-06	0.210745848	-1.84E-07	5.62E-07	0.000404926	-0.00120629	-0.000168861	0.000520921	1.93E-07	-2.35E-07
-3000	0	1000	8.28E-07	-3.29E-06	0.000233665	-0.000700664	-0.00015302	0.000445563	-1.55E-06	6.36E-06	1.043396419	-7.80E-08	4.21E-07	0.000231356	-0.000690839	-0.000144894	0.000434173	8.18E-08	-2.23E-07
-2000	0	1000	4.52E-07	-1.26E-07	5.98E-05	-0.000180458	-6.36E-05	0.000182806	-3.47E-07	6.12E-07	0.209147373	-1.11E-07	-8.71E-09	0.00013119	-0.000395311	-0.000140195	0.000398467	1.62E-07	-1.27E-07
-1000	0	1000	5.42E-07	-1.36E-06	0.000104783	-0.000318913	-0.00013293	0.000381709	2.11E-07	-2.49E-07	1.007545864	-6.03E-10	-3.65E-07	0.000104108	-0.000315254	-0.000134122	0.000382807	6.54E-08	2.04E-07
0	0	1000	-2.50E-07	-2.98E-07	8.15E-05	-0.000251329	-0.000107505	0.00031073	2.80E-07	-1.08E-06	0.673656562	-2.55E-08	-5.95E-07	0.000100594	-0.000304608	-0.000131201	0.000380001	1.11E-07	1.40E-07
1000	0	1000	-1.44E-06	1.09E-07	9.01E-05	-0.000276655	-9.00E-05	0.000258794	1.79E-07	2.67E-07	0.537994277	-1.30E-07	-5.14E-07	0.000112893	-0.000341512	-0.000137667	0.000388286	8.25E-08	1.13E-07
2000	0	1000	-2.68E-06	-1.01E-06	0.000190106	-0.000575146	-0.000169997	0.000492992	-1.64E-06	3.25E-06	1.371669158	1.21E-08	-2.39E-07	0.000166521	-0.000499917	-0.000142785	0.000413069	-1.03E-08	-6.72E-09
3000	0	1000	-2.84E-06	3.42E-06	0.000394484	-0.00118016	-0.000194641	0.000558053	-1.05E-06	4.98E-08	1.436993394	1.63E-07	-1.99E-07	0.000327954	-0.000976598	-0.000152279	0.000472873	-2.24E-07	6.06E-08
4000	0	1000	2.92E-07	6.64E-08	0.000430954	-0.00128852	-0.000199198	0.000588472	6.20E-07	-5.18E-07	1.024101695	-7.99E-08	-3.18E-07	0.000431492	-0.00128824	-0.000184951	0.000577811	-1.43E-08	7.78E-08
5000	0	1000	5.62E-07	4.25E-07	0.000438795	-0.00131695	-0.000228175	0.000693058	2.21E-07	-1.67E-07	1.037923167	-1.01E-07	-2.85E-07	0.000433155	-0.00130011	-0.000209422	0.00068061	-4.03E-08	-1.56E-07
6000	0	1000	-5.12E-06	1.60E-05	0.000304748	-0.000913736	-0.000114451	0.000352841	2.40E-06	-7.20E-06	0.331000117	6.96E-08	-1.73E-07	0.000422769	-0.00127672	-0.000239874	0.000765639	-3.04E-07	-2.22E-07
7000	0	1000	-1.44E-07	1.55E-06	0.000406807	-0.00122139	-0.000187951	0.000581689	9.11E-07	-2.89E-06	0.683013308	3.02E-07	-1.62E-07	0.000413108	-0.00125247	-0.000257335	0.000834876	-4.30E-07	2.41E-08
8000	0	1000	4.67E-06	-1.46E-05	0.000291567	-0.000879022	-0.000129084	0.000406064	-1.47E-06	4.00E-06	0.328222829	2.68E-07	-2.97E-07	0.000404573	-0.00123086	-0.000274534	0.000886219	-2.32E-07	2.20E-07
9000	0	1000	-3.49E-06	-6.90E-06	0.000754585	-0.0022965	-0.000440846	0.00134029	1.42E-06	-4.28E-06	2.74876073	9.02E-08	-2.98E-07	0.000397301	-0.00121218	-0.000290979	0.00092815	-7.06E-08	1.36E-07
-9000	3000	1000	3.16E-05	-8.50E-05	0.000362956	-0.001074	-0.000157952	0.000493607	-5.47E-06	1.14E-05	0.464816032	4.09E-05	-0.000103595	0.000395226	-0.00120609	-0.000299868	0.000952683	-1.98E-05	5.08E-05
-8000	3000	1000	3.45E-05	-9.38E-05	0.000371081	-0.00109335	-5.23E-05	0.000163446	-4.00E-06	1.05E-05	0.159588905	5.30E-05	-0.000136018	0.000402764	-0.00122468	-0.000287208	0.000921468	-2.41E-05	6.27E-05
-7000	3000	1000	8.58E-05	-0.000240503	0.000638864	-0.00191898	-0.000285498	0.000885029	-2.76E-05	7.42E-05	1.551824731	6.91E-05	-0.000180214	0.00041249	-0.00124814	-0.00027751	0.000881428	-2.90E-05	7.65E-05
-6000	3000	1000	7.81E-05	-0.000223878	0.000429885	-0.00129096	-0.000272999	0.000832915	-3.32E-05	8.90E-05	1.028052748	9.07E-05	-0.000240394	0.000424796	-0.00127811	-0.000260408	0.000823318	-3.42E-05	9.08E-05
-5000	3000	1000	0.000104206	-0.000295014	0.000435784	-0.00130219	-0.000249705	0.000754021	-3.67E-05	9.92E-05	1.014595721	0.000118033	-0.000316111	0.00043859	-0.00131109	-0.00023588	0.000743603	-3.77E-05	0.000100515
-4000	3000	1000	0.000174873	-0.000499233	0.000599656	-0.00179737	-0.000396373	0.0011695	-6.08E-05	0.000173549	2.787722932	0.000133703	-0.000355134	0.000416011	-0.0012351	-0.000201606	0.000614124	-3.54E-05	9.40E-05
-3000	3000	1000	7.10E-05	-0.000182279	0.000244605	-0.000720635	-0.000331242	0.000905926	-5.54E-05	0.000130704	1.866092118	7.63E-05	-0.000197962	0.00024287	-0.000721321	-0.00016463	0.000491581	-2.70E-05	7.08E-05
-2000	3000	1000	2.61E-05	-7.13E-05	0.000141385	-0.000424222	-0.000300489	0.000801485	-3.01E-05	8.56E-05	1.8180971	3.10E-05	-7.97E-05	0.000142	-0.000424921	-0.000155361	0.000444548	-1.80E-05	4.64E-05
-1000	3000	1000	-9.42E-06	-4.10E-05	0.000159878	-0.000489229	-0.000295552	0.000770592	-2.10E-05	3.29E-05	2.582969927	1.02E-05	-2.68E-05	0.000115247	-0.000346638	-0.000147333	0.000425464	-7.63E-06	2.02E-05
0	3000	1000	-4.03E-07	9.10E-06	0.000110408	-0.000333649	-0.000147151	0.000420896	2.21E-06	-6.21E-06	0.989204956	-3.42E-06	8.64E-06	0.000111735	-0.00033652	-0.000144174	0.000422876	2.64E-06	-6.92E-06
1000	3000	1000	-1.12E-05	2.96E-05	8.04E-05	-0.000241078	-0.000147922	0.000430738	1.28E-05	-3.34E-05	0.644583583	-1.88E-05	4.87E-05	0.0001239	-0.000372332	-0.000150518	0.000432381	1.28E-05	-3.32E-05
2000	3000	1000	-7.20E-05	0.000203674	0.000300449	-0.00090146	-0.0002199	0.000635905	3.28E-05	-8.37E-05	2.342344465	-4.89E-05	0.000125492	0.000177897	-0.00052974	-0.000159554	0.000461973	2.27E-05	-5.87E-05
3000	3000	1000	-9.92E-05	0.000279069	0.000337178	-0.00100312	-0.000189019	0.000546109	3.07E-05	-7.94E-05	1.006503953	-0.000112344	0.000294659	0.000341192	-0.00100996	-0.000178236	0.000544078	3.17E-05	-8.25E-05
4000	3000	1000	-0.000119426	0.000334581	0.000440107	-0.00131156	-0.000151245	0.000450522	2.24E-05	-6.10E-05	0.665195758	-0.000130538	0.000349901	0.000439562	-0.00130856	-0.00022268	0.000684565	3.80E-05	-0.000100587
5000	3000	1000	-9.34E-05	0.000261438	0.00043082	-0.00129469	-0.000265558	0.000798897	3.57E-05	-9.77E-05	1.021541852	-0.000103212	0.000277716	0.000431778	-0.00129663	-0.00024659	0.000786918	3.61E-05	-9.76E-05
6000	3000	1000	-6.77E-05	0.000192603	0.000414348	-0.00125195	-0.000283265	0.000870292	3.12E-05	-8.41E-05	1.01504895	-7.87E-05	0.000208527	0.000418143	-0.00126279	-0.000269651	0.000853728	3.17E-05	-8.39E-05
7000	3000	1000	-8.80E-05	0.000243335	0.000687503	-0.00209193	-0.000503301	0.00156079	4.48E-05	-0.000117867	2.940316323	-6.08E-05	0.000156701	0.000407245	-0.00123543	-0.00028234	0.000902083	2.69E-05	-6.98E-05
8000	3000	1000	-3.79E-05	0.000108477	0.000396119	-0.00120403	-0.000305082	0.000953792	2.15E-05	-5.63E-05	1.011073098	-4.68E-05	0.000119035	0.000398865	-0.0012149	-0.000293528	0.000937593	2.19E-05	-5.68E-05
9000	3000	1000	-2.98E-05	8.40E-05	0.000391955	-0.00119549	-0.000310173	0.000979498	1.78E-05	-4.65E-05	1.011381318	-3.63E-05	9.12E-05	0.000392513	-0.00119945	-0.000304444	0.000966197	1.79E-05	-4.56E-05
-9000	6000	1000	4.75E-05	-0.000125159	0.000373904	-0.00114987	-0.000337993	0.00105671	-3.24E-05	8.47E-05	0.997754074	5.37E-05	-0.000135064	0.000378896	-0.00116374	-0.000334536	0.0010468	-3.22E-05	8.12E-05
-8000	6000	1000	5.75E-05	-0.00015463	0.000376367	-0.00115467	-0.000342405	0.00105923	-3.79E-05	9.88E-05	1.001789927	6.66E-05	-0.000169069	0.000380917	-0.00116749	-0.00033307	0.00104929	-3.98E-05	0.000102223
-7000	6000	1000	9.37E-05	-0.000267237	0.0005131	-0.0015728	-0.000596177	0.0018157	-8.14E-05	0.000214155	2.314562053	8.24E-05	-0.0002129	0.000382739	-0.00117015	-0.000339843	0.00105938	-5.03E-05	0.000130475
-6000	6000	1000	9.35E-05	-0.000250369	0.000382374	-0.00117019	-0.000619715	0.00185386	-0.000105774	0.000286958	1.723793132	0.000102112	-0.0002692	0.000383237	-0.00116971	-0.000349725	0.0010833	-6.48E-05	0.000171376
-5000	6000	1000	0.000156653	-0.000428419	0.000511539	-0.00156144	-0.000521155	0.00154404	-0.000112825	0.000312435	1.836424997	0.000126611	-0.00033354	0.000379082	-0.00115518	-0.000373503	0.00114575	-8.82E-05	0.000235837
-4000	6000	1000	0.000124774	-0.000345588	0.000351911	-0.00107115	-0.000432112	0.00127722	-0.000117527	0.000326507	1.004704301	0.000137862	-0.000365856	0.000357089	-0.00108092	-0.00042163	0.001271	-0.00012146	0.000332603
-3000	6000	1000	9.26E-05	-0.000256682	0.000288964	-0.000885721	-0.000480088	0.00140477	-0.000130039	0.000364847	1.010277608	0.000100116	-0.000267259	0.000290437	-0.000883343	-0.000472295	0.00140257	-0.00013443	0.00036831
-2000	6000	1000	4.85E-05	-0.00013748	0.000235887	-0.000729792	-0.000490318	0.00142719	-9.15E-05	0.000257307	1.014666351	5.30E-05	-0.000142949	0.000233669	-0.000719179	-0.000485873	0.00143194	-9.47E-05	0.000259179
-1000	6000	1000	1.10E-05	-3.15E-05	0.000148581	-0.000461266	-0.000222855	0.00064715	-1.81E-05	5.05E-05	0.325236249	2.07E-05	-5.42E-05	0.000207666	-0.000643658	-0.000487237	0.0014292	-4.10E-05	0.000112304
0	6000	1000	-6.38E-06	1.58E-05	0.000202008	-0.000626215	-0.000222181	0.000645633	6.12E-06	-1.70E-05	0.449137066	-5.89E-06	1.81E-05	0.000203207	-0.000630532	-0.000484233	0.00143033	1.35E-05	-3.75E-05
1000	6000	1000	-2.14E-05	5.73E-05	0.000154445	-0.000478078	-0.000222873	0.000648741	3.03E-05	-8.42E-05	0.323272651	-3.58E-05	9.52E-05	0.000217694	-0.000672108	-0.000487528	0.00143306	6.85E-05	-0.000187508
2000	6000	1000	-6.51E-05	0.000180627	0.000257034	-0.000790415	-0.000483339	0.00140739	0.000110963	-0.000312336	1.001023976	-7.66E-05	0.000199765	0.000257135	-0.000788824	-0.000481416	0.00142194	0.000118754	-0.000323431
3000	6000	1000	-0.000221567	0.000572286	0.000553893	-0.00169552	-0.000763555	0.00232597	0.000238873	-0.000669885	2.919673064	-0.000124962	0.000332175	0.000325187	-0.000992749	-0.000452621	0.00135072	0.000137089	-0.000375582
4000	6000	1000	-0.00012052	0.000329798	0.000368278	-0.0011222	-0.000406165	0.00120383	9.77E-05	-0.000269195	1.011475896	-0.000134489	0.000361251	0.00037154	-0.00113098	-0.000393663	0.00119657	0.00010398	-0.00028132
5000	6000	1000	-0.00010232	0.000283624	0.000381305	-0.00116262	-0.000370597	0.00111683	7.23E-05	-0.000197067	1.013391845	-0.000113518	0.000301407	0.000382313	-0.00116547	-0.000358851	0.0011066	7.53E-05	-0.000199868
6000	6000	1000	-7.99E-05	0.000222155	0.000379625	-0.00116113	-0.000354277	0.00107606	5.41E-05	-0.000145022	1.005828928	-9.18E-05	0.000239543	0.000383083	-0.00116995	-0.000342079	0.00106781	5.71E-05	-0.000148966
7000	6000	1000	-0.000111408	0.000299193	0.000645068	-0.0019841	-0.000584979	0.00179959	7.47E-05	-0.000194602	2.914495408	-7.41E-05	0.000189939	0.000381713	-0.00116934	-0.000335205	0.00105092	4.47E-05	-0.000115192
8000	6000	1000	-5.07E-05	0.000139726	0.00037777	-0.00115871	-0.000340103	0.00105466	3.46E-05	-8.97E-05	1.004063811	-5.98E-05	0.00015146	0.000379875	-0.00116563	-0.000333504	0.00104662	3.58E-05	-9.10E-05
9000	6000	1000	-4.31E-05	0.000114561	0.000381642	-0.00117281	-0.00033389	0.00105	2.86E-05	-7.26E-05	1.012560283	-4.85E-05	0.000121479	0.000377912	-0.00116184	-0.00033456	0.00104693	2.91E-05	-7.26E-05
-9000	9000	1000	4.83E-05	-0.00013823	0.000610925	-0.00190689	-0.000600512	0.00188405	-3.89E-05	8.37E-05	2.877593791	3.91E-05	-0.000102402	0.000361733	-0.00112464	-0.000358596	0.0011117	-3.03E-05	7.34E-05
-8000	9000	1000	4.94E-05	-0.000116907	0.000356668	-0.00111361	-0.000364383	0.00111852	-3.58E-05	9.39E-05	0.992822058	4.44E-05	-0.000116215	0.000358999	-0.00111663	-0.000361609	0.00112343	-3.46E-05	8.63E-05
-7000	9000	1000	4.92E-05	-0.000123336	0.000354363	-0.00110667	-0.000373551	0.00114411	-3.80E-05	9.81E-05	1.008180465	4.96E-05	-0.00012856	0.00035426	-0.00110364	-0.000367105	0.00113993	-3.97E-05	9.97E-05
-6000	9000	1000	5.19E-05	-0.000134563	0.000351664	-0.00109972	-0.000383039	0.00116673	-4.25E-05	0.000110866	1.017900891	5.29E-05	-0.000137152	0.000347295	-0.0010847	-0.000376143	0.0011645	-4.43E-05	0.000112298
-5000	9000	1000	1.00E-05	-2.62E-05	6.04E-05	-0.000188983	-7.08E-05	0.000213469	-8.71E-06	2.35E-05	0.031858287	5.32E-05	-0.000138368	0.000337787	-0.00105916	-0.000388306	0.00119602	-4.76E-05	0.000122236
-4000	9000	1000	4.30E-05	-0.000114025	0.000328039	-0.00103279	-0.000414012	0.00124451	-4.26E-05	0.000113185	1.026027058	4.91E-05	-0.000128056	0.000325263	-0.00102367	-0.000401401	0.0012293	-4.76E-05	0.000123951
-3000	9000	1000	3.82E-05	-9.95E-05	0.000312905	-0.000989075	-0.000425501	0.00126806	-3.97E-05	0.000107598	1.012891259	4.03E-05	-0.000104592	0.000311128	-0.000984614	-0.000413358	0.00126186	-4.24E-05	0.000111146
-2000	9000	1000	2.60E-05	-6.86E-05	0.000300664	-0.000953675	-0.000433825	0.00129146	-2.89E-05	7.91E-05	1.012055718	2.75E-05	-7.02E-05	0.000298424	-0.000949529	-0.000422054	0.0012853	-3.10E-05	8.10E-05
-1000	9000	1000	1.17E-05	-3.14E-05	0.000292939	-0.000929717	-0.000439893	0.00130526	-1.38E-05	3.72E-05	1.010919629	1.16E-05	-3.03E-05	0.00029046	-0.000927153	-0.000428241	0.00129814	-1.41E-05	3.70E-05
0	9000	1000	-3.38E-06	9.04E-06	0.00024216	-0.000769195	-0.000442017	0.00131118	5.12E-06	-1.42E-05	0.843312087	-4.92E-06	1.09E-05	0.000289091	-0.000922186	-0.000429053	0.00130012	5.20E-06	-1.29E-05
1000	9000	1000	-2.04E-05	5.29E-05	0.000298488	-0.000947192	-0.000589122	0.00175221	2.98E-05	-8.19E-05	1.375587272	-2.04E-05	5.17E-05	0.000294152	-0.000935812	-0.000425684	0.00129221	2.32E-05	-6.07E-05
2000	9000	1000	-2.69E-05	7.39E-05	0.000256354	-0.00080964	-0.00043141	0.00127962	3.55E-05	-9.65E-05	0.844686521	-3.45E-05	8.92E-05	0.000304732	-0.000965341	-0.00041846	0.00127472	3.76E-05	-9.83E-05
3000	9000	1000	-4.04E-05	0.00010987	0.000322976	-0.00101708	-0.000417418	0.00124939	4.26E-05	-0.000114218	1.020800269	-4.54E-05	0.000118584	0.000318556	-0.00100361	-0.000407115	0.00124509	4.60E-05	-0.00011982
4000	9000	1000	-2.07E-05	5.41E-05	0.000150833	-0.000473343	-0.000287864	0.000863128	2.68E-05	-6.92E-05	0.325943936	-5.19E-05	0.000135622	0.000332204	-0.00104148	-0.000394036	0.0012118	4.83E-05	-0.000124722
5000	9000	1000	-5.34E-05	0.000137225	0.00034278	-0.00107519	-0.00049132	0.0014896	5.56E-05	-0.000147593	1.269308214	-5.34E-05	0.000139551	0.000343377	-0.00107299	-0.000381082	0.0011783	4.61E-05	-0.000118075
6000	9000	1000	-5.38E-05	0.000137174	0.000349531	-0.00109367	-0.000479738	0.00146092	6.38E-05	-0.000169977	1.265740214	-5.12E-05	0.00013386	0.00035157	-0.00109568	-0.000370654	0.00114975	4.19E-05	-0.000106168
7000	9000	1000	-3.28E-05	8.22E-05	0.000235528	-0.000737672	-0.00036985	0.0011362	3.99E-05	-0.000104136	0.667211426	-4.70E-05	0.000122783	0.000357008	-0.00111063	-0.000363659	0.00113026	3.71E-05	-9.27E-05
